cow_id,file,geo_dist_hooks,geo_dist_pins,geo_angle_spine,geo_area_hip,pose_tilt,img_back_mean_b,img_back_std_b,img_back_mean_g,img_back_std_g,img_back_mean_r,img_back_std_r,img_back_sift_count,img_hip_mean_b,img_hip_std_b,img_hip_mean_g,img_hip_std_g,img_hip_mean_r,img_hip_std_r,img_hip_sift_count,img_tail_mean_b,img_tail_std_b,img_tail_mean_g,img_tail_std_g,img_tail_mean_r,img_tail_std_r,img_tail_sift_count
1391,20260103_144614_baia14_IPC3.jpg,0.38110715405389695,0.21737948457514145,176.91573,0.09635444171331939,1.4420725,75.456875,11.347494888052385,75.463125,11.368427342177764,75.42625,11.349209705415614,1,78.53,6.526224023123938,78.53,6.526224023123938,78.43875,6.567819153836378,0,197.593125,39.15673732238648,197.62,39.14494667259108,197.599375,39.14869250191346,24
1391,RLC1_00_20260101220957_baia12_RLC1.jpg,0.3501626144174007,0.17988389610781477,176.73167,0.0786436557741874,-0.17897049,54.599375,11.26715911884513,54.646875,11.21259014386841,54.615625,11.234339360165999,19,40.63,11.000879510293712,40.7425,10.995337364083014,40.691875,11.003950835239813,16,36.276875,11.652905870827887,36.346875,11.675307393571059,36.344375,11.628178312159433,3
1391,20260109_062407_baia22_VIPWX.jpg,0.4007728373563429,0.1589158278299805,171.87215,0.11597458230040257,-4.618126,125.25,53.96821981499853,125.276875,53.98743108571082,125.24125,53.98561658847197,10,76.25875,10.922479042667009,76.25875,10.922479042667009,76.1975,10.938166836815025,0,159.216875,63.77537604933722,159.245625,63.766460959969976,159.225625,63.77012206636722,9
1391,20260109_063303_baia22_VIPWX.jpg,0.3962698311196607,0.1467086714518569,170.14253,0.11214251456857806,-4.5682964,98.963125,28.94843286318579,99.005625,28.97478375000191,98.968125,28.95908076898117,1,109.82625,26.63155667507065,109.88375,26.645219757725773,109.856875,26.63336986253101,7,170.850625,75.61786040420196,170.878125,75.5882068942264,170.85625,75.61101497756461,8
1391,20260109_062503_baia22_VIPWX.jpg,0.41974017024090443,0.2062569159035809,178.44467,0.11855391633890423,-2.2068021,216.54,28.715190230956157,216.570625,28.689806763193353,216.541875,28.710398751748034,2,105.575,16.765720235051045,105.61125,16.77789091147931,105.59,16.79938689357442,10,185.721875,51.71029415391461,185.749375,51.69549363444918,185.728125,51.70360682761286,16
1391,RLC2_00_20260102064626_baia7_RLC2.jpg,0.3854360824372143,0.20997766782059163,178.59055,0.10717376728087581,5.525214,75.316875,10.115963386369833,75.3175,10.118322180579149,75.27625,10.11934711023888,0,115.501875,12.592904608722128,115.565,12.591744319195811,115.529375,12.599420110043754,1,127.294375,43.75487365265011,127.33625,43.7474934817699,127.3225,43.75279698202162,10
1391,RLC1_00_20260111064149_baia10_RLC1.jpg,0.3528280115921895,0.23134411258843854,176.37321,0.10411687519491869,7.190763,140.946875,47.38392715609772,140.970625,47.390924891896496,140.95375,47.39227638484461,29,156.308125,24.644511234438696,156.35875,24.636102541544595,156.34375,24.62228332095746,16,242.90125,22.427444090611395,242.906875,22.411787138342515,242.903125,22.419215870194368,4
1391,20260104_214411_baia23_VIPWX.jpg,0.3948637876798954,0.20045599920015844,178.05447,0.10398407567397944,-0.18885672,68.44125,23.359319305953672,68.49375,23.31967969200049,68.438125,23.353290378111065,7,124.93625,14.793611321698974,124.97625,14.814796182786315,124.97125,14.822589970632663,6,234.22375,44.21063148087234,234.225,44.20721801923301,234.2225,44.21511894985696,2
1391,RLC2_00_20260102064726_baia7_RLC2.jpg,0.36437709725934875,0.2295545846612158,176.78618,0.11007233389717234,6.37128,94.2375,21.148282288403475,94.26375,21.17759277957483,94.2325,21.185689598169798,3,107.549375,15.089485150573395,107.58125,15.108264243039304,107.5675,15.113543388299117,4,179.428125,58.651277343160864,179.455,58.63840870112354,179.434375,58.64906813717823,17
1391,20260102_215224_baia15_IPC3.jpg,0.3856245461965126,0.14356083275555848,175.4674,0.06542782855882397,2.142427,66.08625,19.008946865555178,66.128125,18.957926020120844,66.066875,19.002859067371286,0,94.406875,26.736306359225747,94.4275,26.74025044291844,94.405,26.753896445190932,37,171.614375,52.676293703708645,171.6525,52.67788192163766,171.62,52.68020833292139,40
1391,20260109_220023_baia13_IPC3.jpg,0.41067758913810176,0.1743054025728762,168.23091,0.12433857922221087,-2.534187,27.013125,4.146287825799724,27.03125,4.195863848780129,27.13,4.214184381348305,0,51.32125,18.78874126804401,51.4425,18.733971649119148,51.340625,18.77850099473797,2,64.926875,57.389091103923015,65.01625,57.36926211777087,64.950625,57.37526197856856,4
1391,RLC2_00_20260114062319_baia7_RLC2.jpg,0.41246465372593294,0.2031083696747638,177.66534,0.10875905041602489,5.05126,76.56125,27.758602242142885,76.588125,27.76532881102572,76.57625,27.753926495858202,21,131.514375,43.132917167279274,131.549375,43.13055833291954,131.52875,43.14070494831419,60,112.828125,45.12395244196119,112.865625,45.12284696646894,112.83,45.141068884110396,33
1391,20260108_142310_baia23_VIPWX.jpg,0.3890480208009151,0.19492714769459968,178.50629,0.10386489493400973,-1.9283719,91.225,12.140917387084057,91.235,12.159246481587582,91.2175,12.156641960261888,0,104.493125,9.878825979557236,104.51125,9.895320784972057,104.500625,9.886417430463625,2,210.47375,23.794916703731072,210.50375,23.778351203090175,210.475625,23.78961235201984,10
1391,20260110_065803_baia24_VIPWX.jpg,0.37567131840371726,0.16515329515209343,174.25763,0.08316594449115411,4.010941,62.02625,6.221781170814351,62.02625,6.221781170814351,62.001875,6.158682609485164,0,36.909375,3.4682361668973756,37.1625,3.5042607993698187,36.91375,3.4588742297892243,0,98.923125,42.587656254299496,99.0175,42.56380144853135,98.97,42.62228407769813,8
1391,RLC3_00_20260107064825_baia5_RLC3.jpg,0.424402076673209,0.22942663861340226,176.79922,0.11187820464124511,3.8566468,65.06875,17.273072206110296,65.1075,17.226097751667382,65.06,17.245909659974448,21,76.939375,12.294844432093274,76.9425,12.300780208994874,76.896875,12.301625511873421,12,222.28875,35.09498359363486,222.30625,35.07725346912868,222.2925,35.086599204682116,14
1391,20260105_070003_baia24_VIPWX.jpg,0.3937751337161002,0.1693622337842197,178.78339,0.07587080518468507,2.394144,52.10625,7.357731371659338,52.18625,7.289911586398014,52.125625,7.327847116266482,0,48.27375,7.089785676415049,48.363125,7.021753002945561,48.291875,7.092720492475013,0,130.604375,58.32606926460393,130.68,58.27793407457063,130.63125,58.30951057449805,10
